ScreenName,FollowersCount,FriendsCount,Lineage,Status,Class,NetworkSize,Indegree,Outdegree
364,grahamnaylor201,1280,2083,PearlShanel,Directed,0,3363,0.38061254831995245,0.6193874516800476
369,TrustRafid,260,4990,SophiaJeffrey3,Directed,0,5250,0.049523809523809526,0.9504761904761905
374,CAIRNational,48859,8369,mcginleychair,Directed,0,57228,0.8537603970084574,0.1462396029915426
379,Top_DollaBnail,326,253,Imbaybedoll,Directed,0,579,0.5630397236614854,0.4369602763385147
384,brazyny,873,778,_vaniiiah_,Directed,0,1651,0.5287704421562689,0.47122955784373105
389,TheRealAntonia_,1988,2870,calvin01477,Directed,0,4858,0.4092219020172911,0.590778097982709
394,Sarahmcdonaldtv,37,67,Demilovat333,Directed,0,104,0.3557692307692308,0.6442307692307693
399,SJENERGY,4023,1362,hhcsaintjohn,Directed,0,5385,0.747075208913649,0.25292479108635096
404,DartmouthCommon,794,614,perfidiousSH,Directed,0,1408,0.5639204545454546,0.43607954545454547
409,votelau,3072,3042,sejalc,Directed,0,6114,0.5024533856722276,0.4975466143277723
414,Osmaanadni,172,109,MohamedOmarOs12,Directed,0,281,0.6120996441281139,0.3879003558718861
419,Reena_Beana,1209,630,snowbunnyhub_,Directed,0,1839,0.6574225122349103,0.3425774877650897
424,MeleenaAErikson,1570,1782,DrMatthewWendt,Directed,0,3352,0.46837708830548924,0.5316229116945107
429,Devinesignz,194,725,UncleMitch,Directed,0,919,0.21109902067464636,0.7889009793253536
434,Nick_Kline99,178,293,Fatabbayanoo,Directed,0,471,0.37791932059447986,0.6220806794055201
439,kgrotke2,173,654,MEASeybold,Directed,0,827,0.20918984280532044,0.7908101571946796
444,SoellerPower,1265,732,Avery_ATGM_User,Directed,0,1997,0.6334501752628944,0.3665498247371057
449,AcordVicki,4,130,TiffanyCWyatt,Directed,0,134,0.029850746268656716,0.9701492537313433
452,MAGAMomSam,54,124,15Getz15,Directed,0,178,0.30337078651685395,0.6966292134831461
457,DC_OpsSergeant,1541,2493,MotoVentura,Directed,0,4034,0.38200297471492317,0.6179970252850768
462,SoomaaliS,1839,4976,resumen_digital,Directed,0,6815,0.2698459280997799,0.7301540719002201
467,apdcomms,1860,4868,SJALASRClinical,Directed,0,6728,0.27645659928656363,0.7235434007134364
472,father_mayhem,4096,4318,CBSmallwood1,Directed,0,8414,0.4868077014499643,0.5131922985500357
477,SchofieldLie,154,180,BethHamman,Directed,0,334,0.46107784431137727,0.5389221556886228
482,tellmequick,2686,3458,MurphyTom2,Directed,0,6144,0.4371744791666667,0.5628255208333334
487,BloodMagistrix,591,1044,zaffer_kan,Directed,0,1635,0.3614678899082569,0.6385321100917432
492,illestmind,2879,970,delilahlove22,Directed,0,3849,0.7479864899974019,0.2520135100025981
497,Mo293017,1655,2469,GormanDirk,Directed,0,4124,0.4013094083414161,0.5986905916585838
502,keepcalm_change,3104,2404,ArtistKenyon,Directed,0,5508,0.5635439360929557,0.4364560639070443
507,PrivacyCestFini,10409,10380,HavardMarnie,Directed,0,20789,0.5006974842464765,0.4993025157535235
512,jcurtman,82,202,ChadwickBick,Directed,0,284,0.2887323943661972,0.7112676056338029
517,ShermanGravesj2,14,136,miah_naomi,Directed,0,150,0.09333333333333334,0.9066666666666666
522,HousingNowTO,737,1955,ssine_yass,Directed,0,2692,0.27377414561664193,0.7262258543833581
527,OpenIDEO_Austin,26,49,shwetabhsverma,Directed,0,75,0.3466666666666667,0.6533333333333333
532,yourewrongabout,3493,2329,CNBlank,Directed,0,5822,0.5999656475437993,0.4000343524562006
537,lcteachm,628,890,buyraspberryktn,Directed,0,1518,0.4137022397891963,0.5862977602108037
542,rweddy1,3863,4994,angiemccarty19,Directed,0,8857,0.43615219600316135,0.5638478039968386
547,Kainzo,9791,1145,Chrisgronkowski,Directed,0,10936,0.8952999268471105,0.10470007315288954
552,tomtomokie,35264,31135,1Kekster,Directed,0,66399,0.5310923357279477,0.46890766427205227
557,kelizabethc1,25115,1835,Discrtion5,Directed,0,26950,0.9319109461966605,0.06808905380333952
562,GMan82721611,1396,2667,Ecstastee2000,Directed,0,4063,0.3435884814176717,0.6564115185823284
567,pompeyhelen1,661,831,frednicols1329,Directed,0,1492,0.443029490616622,0.556970509383378
572,TTCancerSociety,1060,426,staceylalchan2,Directed,0,1486,0.7133243606998654,0.28667563930013457
577,TeamTrin_Bago,5600,1523,ScorpionRedd,Directed,0,7123,0.7861855959567597,0.2138144040432402
582,TiegaVarlack,3800,3816,TaftFoleyLaw,Directed,0,7616,0.4989495798319328,0.5010504201680672
587,Kitcars88557088,5645,6201,WQKE420,Directed,0,11846,0.4765321627553605,0.5234678372446395
592,jimmyjames_di,2590,5001,njtiob,Directed,0,7591,0.3411935186404953,0.6588064813595047
597,restore_US_now,7065,7720,ScottSm06816011,Directed,0,14785,0.47784917145755834,0.5221508285424417
602,conrad_dp,4095,4967,Macca_0161,Directed,0,9062,0.4518870006621055,0.5481129993378945
607,bencscope,4574,101,zach12341234,Directed,0,4675,0.9783957219251337,0.02160427807486631
612,ChatBotYak,376,2503,dfghjyu3,Directed,0,2879,0.13060090309135117,0.8693990969086488
617,HoneyWest25,3061,4971,Dn71863994,Directed,0,8032,0.3811005976095618,0.6188994023904383
622,bakergrahamc,379,399,KENY4_,Directed,0,778,0.487146529562982,0.512853470437018
627,MauriceRuffin,3009,1379,RickGodden,Directed,0,4388,0.6857338195077484,0.3142661804922516
632,bimadew,71673,1357,dillon_cosgrove,Directed,0,73030,0.981418595097905,0.01858140490209503
637,francescamarief,2307,1748,KiDDooM6,Directed,0,4055,0.5689272503082614,0.4310727496917386
642,HoratioAlgerUS,789,228,RebeccaLinder_,Directed,0,1017,0.775811209439528,0.22418879056047197
647,insidethebadge,15073,14090,bheff6546,Directed,0,29163,0.5168535473030895,0.4831464526969105
652,OlverJoshua,1528,1808,PuzzleManiaSt,Directed,0,3336,0.4580335731414868,0.5419664268585132
657,wolfees84,1701,4990,dami_jane,Directed,0,6691,0.2542220893737857,0.7457779106262143
662,CassyLovesHeels,2974,4336,JohnAnd89163663,Directed,0,7310,0.40683994528043776,0.5931600547195622
667,WeLoveCats__,1268,1198,MeowMalkin7129,Directed,0,2466,0.5141930251419302,0.48580697485806973
672,kat_maga,13476,13481,pinnyloketch,Directed,0,26957,0.49990725970990835,0.5000927402900917
677,GSReynolds2,3674,4997,GwenMcmeans,Directed,0,8671,0.4237112213124207,0.5762887786875793
682,PIHousewife,1019,1905,PAMsLOvE,Directed,0,2924,0.3484952120383037,0.6515047879616963
687,JimsTwitAct,26961,28008,REEMINDME1,Directed,0,54969,0.49047645036293186,0.5095235496370681
692,CyParkWrestling,216,139,0gwrestler,Directed,0,355,0.6084507042253521,0.39154929577464787
697,s_pboyd,4560,4405,DavidMi40904800,Directed,0,8965,0.5086447295036252,0.4913552704963748
702,grose3703,5080,5394,JohnnyFreedom99,Directed,0,10474,0.4850105021959137,0.5149894978040863
707,Skhoury54,20243,21293,d2001r1,Directed,0,41536,0.4873603620955316,0.5126396379044684
712,DanielaVallely,1088,2546,stephenwangus,Directed,0,3634,0.2993946064942212,0.7006053935057788
717,homesgofast,6648,6339,SiteAgenda,Directed,0,12987,0.5118965118965119,0.4881034881034881
722,JoshMRants,20,258,CervoDave,Directed,0,278,0.07194244604316546,0.9280575539568345
727,StealthoInfo,4911,5230,WeAre80dB,Directed,0,10141,0.48427176807021005,0.51572823192979
732,CKambouris,7916,8271,bakary12667404,Directed,0,16187,0.4890344103292766,0.5109655896707235
737,TheWallace3,595,783,Go2MrInvisible,Directed,0,1378,0.43178519593613934,0.5682148040638607
742,archaeologyart,75223,37919,Sammiezanais,Directed,0,113142,0.664854784253416,0.33514521574658396
747,RevCavs,7139,5450,TimEasterMusic,Directed,0,12589,0.5670823735006751,0.4329176264993248
752,mickelodoole,41593,45732,OnceAlways_USMC,Directed,0,87325,0.4763011737761237,0.5236988262238763
757,Proudgunlover,12375,1,JLJnas,Directed,0,12376,0.9999191984486102,8.080155138978668e-05
762,RayLong,20934,20803,mohamedgali8,Directed,0,41737,0.5015693509356207,0.49843064906437934
767,offyourrecord,3484,2241,Susie01,Directed,0,5725,0.6085589519650655,0.3914410480349345
772,andygoh,2122,3242,TimHildred,Directed,0,5364,0.39560029828486204,0.6043997017151379
777,AnneSchlegel1,13149,12871,JeanMarcSuarez1,Directed,0,26020,0.5053420445810914,0.49465795541890856
782,Snoop0calypse,1192,1509,the_valdem,Directed,0,2701,0.44131803035912626,0.5586819696408738
787,HiserWesley,3221,4482,BoHunter41,Directed,0,7703,0.4181487732052447,0.5818512267947553
792,james_mtc,7808,7382,PlanetCastor,Directed,0,15190,0.5140223831468071,0.4859776168531929
797,chestnut2171,10550,11015,vyas786pathak,Directed,0,21565,0.48921864131694875,0.5107813586830512
802,TTongco,718,1339,NobamaDotCom,Directed,0,2057,0.34905201750121534,0.6509479824987846
807,volk1911,160,594,jenniferlee_75,Directed,0,754,0.21220159151193635,0.7877984084880637
812,media_brushwood,8614,13337,TotallyLinked,Directed,0,21951,0.3924194797503531,0.6075805202496469
817,ChrisPietsch1,3497,2771,PioRtyCap,Directed,0,6268,0.5579132099553287,0.44208679004467133
822,GaryisWalrus,284,749,KeepMeInREM,Directed,0,1033,0.2749273959341723,0.7250726040658277
827,AaleGee,134,230,9IwBFOEXV4gRt2U,Directed,0,364,0.36813186813186816,0.6318681318681318
832,NisaTalks,5691,5245,Jameel19496749,Directed,0,10936,0.5203913679590344,0.4796086320409656
837,CriticalDev,12567,6390,Laura_Ripani,Directed,0,18957,0.6629213483146067,0.33707865168539325
842,ingridharvold,8473,988,Fio_edwards,Directed,0,9461,0.8955712926751929,0.10442870732480711
847,MomodouTaal,1572,434,MoeKhadar,Directed,0,2006,0.7836490528414756,0.21635094715852443
852,Sportydoodle,561,751,LevensonEdward,Directed,0,1312,0.42759146341463417,0.5724085365853658
857,Nooli68,592,1928,leeds_ps,Directed,0,2520,0.23492063492063492,0.765079365079365
862,nycreligioninfo,3336,4986,EncorePresent,Directed,0,8322,0.4008651766402307,0.5991348233597693
867,Duke13Theo,635,2102,tracesoffaith,Directed,0,2737,0.2320058458165875,0.7679941541834125
872,MyHifiveNow,5097,5199,Rkbbrother,Directed,0,10296,0.49504662004662003,0.50495337995338
877,TommyPaine7,12143,12103,Vietnam_War_1,Directed,0,24246,0.5008248783304463,0.49917512166955375
882,RememberThLight,261,846,CarolineRashard,Directed,0,1107,0.23577235772357724,0.7642276422764228
887,Patches122333,12907,12736,BulletproofZone,Directed,0,25643,0.5033342432632687,0.49666575673673125
892,55odogg55,147,312,Geoffre27853047,Directed,0,459,0.3202614379084967,0.6797385620915033
897,RyanOnTheRight,4142,3516,AJKFreeland,Directed,0,7658,0.540872290415252,0.45912770958474797
902,Foxlyonnais,86,1577,laure_koller,Directed,0,1663,0.05171377029464823,0.9482862297053518
907,editions_g,4,5,emmanuelbouvet,Directed,0,9,0.4444444444444444,0.5555555555555556
909,bordersnbetween,504,1282,PiaBoumanSchool,Directed,0,1786,0.2821948488241881,0.7178051511758119
914,eleanorzafra,303,643,walayat_wali,Directed,0,946,0.3202959830866808,0.6797040169133193
919,ChescaEspinas,242,234,itsmeangelicaqt,Directed,0,476,0.5084033613445378,0.49159663865546216
924,guilsongo,878,799,Nairamatsituab,Directed,0,1677,0.5235539654144306,0.47644603458556944
929,RobatGPCC,223,97,FreetechsI,Directed,0,320,0.696875,0.303125
934,apprenticephl,81,144,SDP_Grants,Directed,0,225,0.36,0.64
939,lourodriguez,378,418,SpeakerShinjini,Directed,0,796,0.4748743718592965,0.5251256281407035
944,rodriguez_llc,484,447,matthewpcabrey,Directed,0,931,0.5198711063372717,0.48012889366272826
949,MaroonBeretPk,539,121,RaoSajawal9,Directed,0,660,0.8166666666666667,0.18333333333333332
954,farzannajeeb,51,161,AsgharNwaz,Directed,0,212,0.24056603773584906,0.7594339622641509
959,EmmaLangman,4856,5338,ChloeZeeee,Directed,0,10194,0.47635864233863057,0.5236413576613694
964,MarkWilliams91,636,836,IrinavonWiese,Directed,0,1472,0.4320652173913043,0.5679347826086957
969,justPeople_NL,66,85,Solidair024,Directed,0,151,0.4370860927152318,0.5629139072847682
974,_James_Riding,657,606,IranEmbassyBiH,Directed,0,1263,0.5201900237529691,0.47980997624703087
979,KLvoorUrbanisme,1634,3102,stadsbron,Directed,0,4736,0.3450168918918919,0.6549831081081081
984,HarrodRenee,3606,4279,MarthaNewsom4,Directed,0,7885,0.45732403297400126,0.5426759670259987
989,PeaceBoots,558,590,johnlahm5,Directed,0,1148,0.48606271777003485,0.5139372822299652
994,SunTzu03871658,3224,4991,Trump_Negan__,Directed,0,8215,0.39245283018867927,0.6075471698113207
999,petercalo,191,212,EdenTFisher1,Directed,0,403,0.4739454094292804,0.5260545905707196
1004,tpanageas,245,1640,to_ekapses,Directed,0,1885,0.129973474801061,0.870026525198939
